"","HMP2_J00825_M_ST_T0_B0_0120_ZN9YTFN-01_AC9387ANXX","HMP2_J00825_M_ST_T0_B0_0120_ZN9YTFN-01_C8GAAANXX","HMP2_J00825_M_ST_T0_B0_0120_ZN9YTFN-01_HA986ADXX","HMP2_J00826_M_ST_T0_B0_0120_ZN9YTFN-1011_HA986ADXX","HMP2_J00827_M_ST_T0_B0_0120_ZN9YTFN-1012_C8GAAANXX","HMP2_J00827_M_ST_T0_B0_0120_ZN9YTFN-1012_HA986ADXX","HMP2_J00828_M_ST_T0_B0_0120_ZN9YTFN-1013_C8GAAANXX","HMP2_J00828_M_ST_T0_B0_0120_ZN9YTFN-1013_HA986ADXX","HMP2_J00829_M_ST_T0_B0_0120_ZN9YTFN-1014_AC9387ANXX","HMP2_J00829_M_ST_T0_B0_0120_ZN9YTFN-1014_C8GAAANXX","HMP2_J00829_M_ST_T0_B0_0120_ZN9YTFN-1014_HA986ADXX","HMP2_J00830_M_ST_T0_B0_0120_ZN9YTFN-1015_HA986ADXX","HMP2_J00831_M_ST_T0_B0_0120_ZMGT937-01_C8GAAANXX","HMP2_J00831_M_ST_T0_B0_0120_ZMGT937-01_HA986ADXX","HMP2_J00832_M_ST_T0_B0_0120_ZMGT937-02_HA986ADXX","HMP2_J00833_M_ST_T0_B0_0120_ZMGT937-1013_HA986ADXX","HMP2_J00834_M_ST_T0_B0_0120_ZMGT937-1014_HA986ADXX","HMP2_J00835_M_ST_T0_B0_0120_ZLZQMEV-01_HA986ADXX","HMP2_J00836_M_ST_T0_B0_0120_ZLZQMEV-03_HA986ADXX","HMP2_J00837_M_ST_T0_B0_0120_ZLZQMEV-1012_C93B2ANXX","HMP2_J00839_M_ST_T0_B0_0120_ZLZQMEV-1015_C93B2ANXX","HMP2_J00839_M_ST_T0_B0_0120_ZLZQMEV-1015_HA986ADXX","HMP2_J00840_M_ST_T0_B0_0120_ZLZNCLZ-01_HA986ADXX","HMP2_J00841_M_ST_T0_B0_0120_ZLZNCLZ-1013_AC9387ANXX","HMP2_J00841_M_ST_T0_B0_0120_ZLZNCLZ-1013_C8GAAANXX","HMP2_J00841_M_ST_T0_B0_0120_ZLZNCLZ-1013_HA986ADXX","HMP2_J00842_M_ST_T0_B0_0120_ZLYEM2C-01_HA986ADXX","HMP2_J00843_M_ST_T0_B0_0120_ZLYEM2C-03_HA986ADXX","HMP2_J00844_M_ST_T0_B0_0120_ZLYEM2C-1011_C8GAAANXX","HMP2_J00844_M_ST_T0_B0_0120_ZLYEM2C-1011_HA986ADXX","HMP2_J00845_M_ST_T0_B0_0120_ZLGD9M0-05_AC9387ANXX","HMP2_J00845_M_ST_T0_B0_0120_ZLGD9M0-05_C8GAAANXX","HMP2_J00845_M_ST_T0_B0_0120_ZLGD9M0-05_HA986ADXX","HMP2_J00846_M_ST_T0_B0_0120_ZLGD9M0-07_HA986ADXX","HMP2_J00847_M_ST_T0_B0_0120_ZLGD9M0-1012_C8GAAANXX","HMP2_J00847_M_ST_T0_B0_0120_ZLGD9M0-1012_HA986ADXX","HMP2_J00849_M_ST_T0_B0_0120_ZLGD9M0-1014_HA986ADXX","HMP2_J00850_M_ST_T0_B0_0120_ZL9BTWF-03_HA986ADXX","HMP2_J00851_M_ST_T0_B0_0120_ZL9BTWF-04_HA986ADXX","HMP2_J00852_M_ST_T0_B0_0120_ZL9BTWF-05_HA986ADXX","HMP2_J00853_M_ST_T0_B0_0120_ZL9BTWF-06_AC9387ANXX","HMP2_J00853_M_ST_T0_B0_0120_ZL9BTWF-06_C8GAAANXX","HMP2_J00853_M_ST_T0_B0_0120_ZL9BTWF-06_HA986ADXX","HMP2_J00854_M_ST_T0_B0_0120_ZL9BTWF-1012_HA986ADXX","HMP2_J00855_M_ST_T0_B0_0120_ZL9BTWF-1013_HA986ADXX","HMP2_J00856_M_ST_T0_B0_0120_ZKVR426-01_C8GAAANXX","HMP2_J00856_M_ST_T0_B0_0120_ZKVR426-01_HA986ADXX","HMP2_J00857_M_ST_T0_B0_0120_ZKVR426-02_C8GAAANXX","HMP2_J00857_M_ST_T0_B0_0120_ZKVR426-02_HA986ADXX","HMP2_J00858_M_ST_T0_B0_0120_ZKVR426-03_C8GAAANXX","HMP2_J00858_M_ST_T0_B0_0120_ZKVR426-03_HA986ADXX","HMP2_J00859_M_ST_T0_B0_0120_ZKVR426-04_AC9387ANXX","HMP2_J00859_M_ST_T0_B0_0120_ZKVR426-04_C8GAAANXX","HMP2_J00859_M_ST_T0_B0_0120_ZKVR426-04_HA986ADXX","HMP2_J00860_M_ST_T0_B0_0120_ZKVR426-06_C8GAAANXX","HMP2_J00860_M_ST_T0_B0_0120_ZKVR426-06_HA986ADXX","HMP2_J00861_M_ST_T0_B0_0120_ZKVR426-1012_AC9387ANXX","HMP2_J00861_M_ST_T0_B0_0120_ZKVR426-1012_C8GAAANXX","HMP2_J00861_M_ST_T0_B0_0120_ZKVR426-1012_HA986ADXX","HMP2_J00862_M_ST_T0_B0_0120_ZKVR426-1013_C8GAAANXX","HMP2_J00862_M_ST_T0_B0_0120_ZKVR426-1013_HA986ADXX","HMP2_J00863_M_ST_T0_B0_0120_ZKVR426-1014_AC9387ANXX","HMP2_J00863_M_ST_T0_B0_0120_ZKVR426-1014_C8GAAANXX","HMP2_J00863_M_ST_T0_B0_0120_ZKVR426-1014_HA986ADXX","HMP2_J00864_M_ST_T0_B0_0120_ZKVR426-1015_HA986ADXX","HMP2_J00872_M_ST_T0_B0_0120_ZN0JE53-01_HA986ADXX","HMP2_J00873_M_ST_T0_B0_0120_ZN0JE53-02_C8GAAANXX","HMP2_J00873_M_ST_T0_B0_0120_ZN0JE53-02_HA986ADXX","HMP2_J00874_M_ST_T0_B0_0120_ZN0JE53-03_HA986ADXX","HMP2_J00875_M_ST_T0_B0_0120_ZMBVNFM-01_C8GAAANXX","HMP2_J00875_M_ST_T0_B0_0120_ZMBVNFM-01_HA986ADXX","HMP2_J00876_M_ST_T0_B0_0120_ZMBVNFM-02_C8GAAANXX","HMP2_J00876_M_ST_T0_B0_0120_ZMBVNFM-02_HA986ADXX","HMP2_J00877_M_ST_T0_B0_0120_ZMBVNFM-03_C8GAAANXX","HMP2_J00877_M_ST_T0_B0_0120_ZMBVNFM-03_HA986ADXX","HMP2_J00878_M_ST_T0_B0_0120_ZMBVNFM-04_AC9387ANXX","HMP2_J00878_M_ST_T0_B0_0120_ZMBVNFM-04_HA986ADXX","HMP2_J00879_M_ST_T0_B0_0120_ZMBH10Z-01_AC9387ANXX","HMP2_J00879_M_ST_T0_B0_0120_ZMBH10Z-01_C8GAAANXX","HMP2_J00879_M_ST_T0_B0_0120_ZMBH10Z-01_HA986ADXX","HMP2_J00880_M_ST_T0_B0_0120_ZMBH10Z-02_AC9387ANXX","HMP2_J00880_M_ST_T0_B0_0120_ZMBH10Z-02_C8GAAANXX","HMP2_J00880_M_ST_T0_B0_0120_ZMBH10Z-02_HA986ADXX","HMP2_J00881_M_ST_T0_B0_0120_ZMBH10Z-03_C8GAAANXX","HMP2_J00881_M_ST_T0_B0_0120_ZMBH10Z-03_HA986ADXX","HMP2_J00882_M_ST_T0_B0_0120_ZM7JY3G-01_HA986ADXX","HMP2_J00883_M_ST_T0_B0_0120_ZM7JY3G-02_HA986ADXX","HMP2_J00884_M_ST_T0_B0_0120_ZM7JY3G-04_C8GAAANXX","HMP2_J00884_M_ST_T0_B0_0120_ZM7JY3G-04_HA986ADXX","HMP2_J00885_M_ST_T0_B0_0120_ZKFV71L-01_AC9387ANXX","HMP2_J00885_M_ST_T0_B0_0120_ZKFV71L-01_C8GAAANXX","HMP2_J00885_M_ST_T0_B0_0120_ZKFV71L-01_HA986ADXX","HMP2_J00886_M_ST_T0_B0_0120_ZKFV71L-02_C8GAAANXX","HMP2_J00886_M_ST_T0_B0_0120_ZKFV71L-02_HA986ADXX","HMP2_J00887_M_ST_T0_B0_0120_ZKFV71L-04_C8GAAANXX","HMP2_J00887_M_ST_T0_B0_0120_ZKFV71L-04_HA986ADXX","HMP2_J00888_M_ST_T0_B0_0120_ZK4CK8Y-02_AC9387ANXX","HMP2_J00888_M_ST_T0_B0_0120_ZK4CK8Y-02_C8GAAANXX","HMP2_J00888_M_ST_T0_B0_0120_ZK4CK8Y-02_HA986ADXX","HMP2_J00889_M_ST_T0_B0_0120_ZK4CK8Y-03_C8GAAANXX","HMP2_J00889_M_ST_T0_B0_0120_ZK4CK8Y-03_HA986ADXX","HMP2_J00890_M_ST_T0_B0_0120_ZK4CK8Y-04_C8GAAANXX","HMP2_J00890_M_ST_T0_B0_0120_ZK4CK8Y-04_HA986ADXX","HMP2_J00891_M_ST_T0_B0_0120_ZJTKAE3-01_C8GAAANXX","HMP2_J00891_M_ST_T0_B0_0120_ZJTKAE3-01_HA986ADXX","HMP2_J00892_M_ST_T0_B0_0120_ZJTKAE3-02_HA986ADXX","HMP2_J00893_M_ST_T0_B0_0120_ZJTKAE3-04_HA986ADXX","HMP2_J00894_M_ST_T0_B0_0120_ZN9YTFN-1015X_HA986ADXX","HMP2_J00895_M_ST_T0_B0_0120_ZL9BTWF-05X_HA986ADXX","HMP2_J00896_M_ST_T0_B0_0120_ZLZQMEV-01X_HA986ADXX","HMP2_J05379_M_ST_T0_B0_0120_ZOZOW1T-44_H15WVBG","HMP2_J05379_M_ST_T0_B0_0120_ZOZOW1T-44_HB5LAADX","HMP2_J05381_M_ST_T0_B0_0120_ZOZOW1T-48b_H15WVBG","HMP2_J05381_M_ST_T0_B0_0120_ZOZOW1T-48b_HB5LAADX","HMP2_J05383_M_ST_T0_B0_0120_ZOZOW1T-49_HB5LAADX","HMP2_J05387_M_ST_T0_B0_0120_ZOZOW1T-54b_H15WVBG","HMP2_J05387_M_ST_T0_B0_0120_ZOZOW1T-54b_HB5LAADX","HMP2_J05389_M_ST_T0_B0_0120_ZOZOW1T-54_HB5LAADX","HMP2_J05391_M_ST_T0_B0_0120_ZOZOW1T-55_H15WVBG","HMP2_J05391_M_ST_T0_B0_0120_ZOZOW1T-55_HB5LAADX","HMP2_J05393_M_ST_T0_B0_0120_ZOZOW1T-56_HB5LAADX","HMP2_J05403_M_ST_T0_B0_0120_ZN9YTFN-03_HBB8WADXX","HMP2_J05404_M_ST_T0_B0_0120_ZN9YTFN-03_C8GAAANXX","HMP2_J05409_M_ST_T0_B0_0120_ZMBH10Z-04_C8GAAANXX","HMP2_J05418_M_ST_T0_B0_0120_ZLZNCLZ-03_C934HANXX","HMP2_J05418_M_ST_T0_B0_0120_ZLZNCLZ-03_HBB8WADXX","HMP2_J05420_M_ST_T0_B0_0120_ZLZNCLZ-1011_C8GAAANXX","HMP2_J05420_M_ST_T0_B0_0120_ZLZNCLZ-1011_HBB8WADXX","HMP2_J05422_M_ST_T0_B0_0120_ZLZNCLZ-1012_C8GAAANXX","HMP2_J05422_M_ST_T0_B0_0120_ZLZNCLZ-1012_HBB8WADXX","HMP2_J05437_M_ST_T0_B0_0120_ZL9BTWF-07_H15WVBG","HMP2_J05437_M_ST_T0_B0_0120_ZL9BTWF-07_HB5LAADX","HMP2_J05446_M_ST_T0_B0_0120_ZKFV71L-05_HBB8WADXX","HMP2_J05447_M_ST_T0_B0_0120_ZK4CK8Y-01_C8GAAANXX","HMP2_J05447_M_ST_T0_B0_0120_ZK4CK8Y-01_HBB8WADXX","HMP2_J08149_M_ST_T0_B0_0120_ZOZOW1T-83_HCG2MBGXX_S2","HMP2_J08150_M_ST_T0_B0_0120_ZOZOW1T-6011_HCG2MBGXX_S3","HMP2_J08151_M_ST_T0_B0_0120_ZOZOW1T-6011.1_HCG2MBGXX_S4","HMP2_J08152_M_ST_T0_B0_0120_ZOZOW1T-6011.2_HCG2MBGXX_S5","HMP2_J08153_M_ST_T0_B0_0120_ZOZOW1T-6012_HCG2MBGXX_S6","HMP2_J08154_M_ST_T0_B0_0120_ZOZOW1T-6012.1_HCG2MBGXX_S7","HMP2_J08155_M_ST_T0_B0_0120_ZOZOW1T-6012.2_HCG2MBGXX_S8","HMP2_J08156_M_ST_T0_B0_0120_ZOZOW1T-6013_HCG2MBGXX_S9","HMP2_J08157_M_ST_T0_B0_0120_ZOZOW1T-6013A_HCG2MBGXX_S10","HMP2_J08158_M_ST_T0_B0_0120_ZOZOW1T-6014_HCG2MBGXX_S11","HMP2_J08159_M_ST_T0_B0_0120_ZOZOW1T-6015_HCG2MBGXX_S12","HMP2_J08160_M_ST_T0_B0_0120_ZOZOW1T-6015.1_HCG2MBGXX_S13","HMP2_J08161_M_ST_T0_B0_0120_ZOZOW1T-6015.2A_HCG2MBGXX_S14","HMP2_J08162_M_ST_T0_B0_0120_ZOZOW1T-6015.2B_HCG2MBGXX_S15","HMP2_J08163_M_ST_T0_B0_0120_ZOZOW1T-6016_HCG2MBGXX_S16","HMP2_J08164_M_ST_T0_B0_0120_ZOZOW1T-6016.1_HCG2MBGXX_S17","HMP2_J08165_M_ST_T0_B0_0120_ZOZOW1T-6016.2_HCG2MBGXX_S18","HMP2_J08166_M_ST_T0_B0_0120_ZOZOW1T-6016.3_HCG2MBGXX_S19","HMP2_J08167_M_ST_T0_B0_0120_ZVNCGHM-02_HCG2MBGXX_S20","HMP2_J08168_M_ST_T0_B0_0120_ZVNCGHM-6012_HCG2MBGXX_S21","HMP2_J08169_M_ST_T0_B0_0120_ZVNCGHM-6013_HCG2MBGXX_S22","HMP2_J08170_M_ST_T0_B0_0120_ZVNCGHM-6014_HCG2MBGXX_S23","HMP2_J08171_M_ST_T0_B0_0120_ZVNCGHM-6015_HCG2MBGXX_S24","HMP2_J08172_M_ST_T0_B0_0120_ZVNCGHM-6016_HCG2MBGXX_S25","HMP2_J09104_M_ST_T0_B0_0120_ZM7JY3G-05_C8GAAANXX","HMP2_J09104_M_ST_T0_B0_0120_ZM7JY3G-05_H7FHFBGXX_S36","HMP2_J09105_M_ST_T0_B0_0120_ZM7JY3G-07_C8GAAANXX","HMP2_J09105_M_ST_T0_B0_0120_ZM7JY3G-07_H7FHFBGXX_S37","HMP2_J09110_M_ST_T0_B0_0120_ZKVR426-07-AL1_C8GAAANXX","HMP2_J09110_M_ST_T0_B0_0120_ZKVR426-07-AL1_H7FHFBGXX_S42","HMP2_J09111_M_ST_T0_B0_0120_ZKFV71L-05X_C8GAAANXX","HMP2_J09111_M_ST_T0_B0_0120_ZKFV71L-05X_H7FHFBGXX_S43","HMP2_J09112_M_ST_T0_B0_0120_ZK4CK8Y-05_C8GAAANXX","HMP2_J09112_M_ST_T0_B0_0120_ZK4CK8Y-05_H7FHFBGXX_S44","HMP2_J09113_M_ST_T0_B0_0120_ZK4CK8Y-06_C8GAAANXX","HMP2_J09113_M_ST_T0_B0_0120_ZK4CK8Y-06_H7FHFBGXX_S45","HMP2_J09115_M_ST_T0_B0_0120_ZLGD9M0-08_C93B2ANXX","HMP2_J09116_M_ST_T0_B0_0120_ZLGD9M0-09_C93B2ANXX","HMP2_J09117_M_ST_T0_B0_0120_ZL9BTWF-09_C93B2ANXX","HMP2_J09118_M_ST_T0_B0_0120_ZL9BTWF-1022_C93B2ANXX","HMP2_J09120_M_ST_T0_B0_0120_ZL9BTWF-1024_C93B2ANXX","HMP2_J09121_M_ST_T0_B0_0120_ZL9BTWF-1025_C93B2ANXX","HMP2_J09130_M_ST_T0_B0_0120_ZMGT937-04_C93B2ANXX","HMP2_J09131_M_ST_T0_B0_0120_ZMGT937-05_C93B2ANXX","HMP2_J09132_M_ST_T0_B0_0120_ZMGT937-1011_C93B2ANXX","HMP2_J09133_M_ST_T0_B0_0120_ZMGT937-1012_C93B2ANXX","HMP2_J09149_M_ST_T0_B0_0120_ZLZNCLZ-1021_C93B2ANXX","HMP2_J09150_M_ST_T0_B0_0120_ZLZNCLZ-1023_C93B2ANXX","HMP2_J09152_M_ST_T0_B0_0120_ZYHHR4Z-01_C93B2ANXX","HMP2_J09153_M_ST_T0_B0_0120_ZYHHR4Z-02_C93B2ANXX_J43964","HMP2_J09153_M_ST_T0_B0_0120_ZYHHR4Z-02_C93B2ANXX_J43965","HMP2_J09155_M_ST_T0_B0_0120_ZYHHR4Z-1024_C93B2ANXX","HMP2_J15231_M_ST_T0_B0_0120_ZY7IW45-02_BHLVVGADXX","HMP2_J15231_M_ST_T0_B0_0120_ZY7IW45-02_C8GAAANXX","HMP2_J15231_M_ST_T0_B0_0120_ZY7IW45-02_GES15-03627","HMP2_J15232_M_ST_T0_B0_0120_ZY7IW45-03_BHLVVGADXX","HMP2_J15232_M_ST_T0_B0_0120_ZY7IW45-03_GES15-03628","HMP2_J15233_M_ST_T0_B0_0120_ZY7IW45-04_BHLVVGADXX","HMP2_J15233_M_ST_T0_B0_0120_ZY7IW45-04_GES15-03629","HMP2_J15234_M_ST_T0_B0_0120_ZWCZHHY-01_BHLVVGADXX","HMP2_J15234_M_ST_T0_B0_0120_ZWCZHHY-01_GES15-03630","HMP2_J15235_M_ST_T0_B0_0120_ZWCZHHY-02_BHLVVGADXX","HMP2_J15235_M_ST_T0_B0_0120_ZWCZHHY-02_GES15-03631","HMP2_J15236_M_ST_T0_B0_0120_ZWCZHHY-03_BHLVVGADXX","HMP2_J15236_M_ST_T0_B0_0120_ZWCZHHY-03_GES15-03632","HMP2_J15237_M_ST_T0_B0_0120_ZW61YGW-01_BHLVVGADXX","HMP2_J15237_M_ST_T0_B0_0120_ZW61YGW-01_C8GAAANXX","HMP2_J15237_M_ST_T0_B0_0120_ZW61YGW-01_GES15-03633","HMP2_J15238_M_ST_T0_B0_0120_ZW61YGW-02_BHLVVGADXX","HMP2_J15238_M_ST_T0_B0_0120_ZW61YGW-02_C8GAAANXX","HMP2_J15238_M_ST_T0_B0_0120_ZW61YGW-02_GES15-03634","HMP2_J15239_M_ST_T0_B0_0120_ZW61YGW-03_BHLVVGADXX","HMP2_J15239_M_ST_T0_B0_0120_ZW61YGW-03_GES15-03635","HMP2_J15240_M_ST_T0_B0_0120_ZYXQKWY-01_BHLVVGADXX","HMP2_J15240_M_ST_T0_B0_0120_ZYXQKWY-01_GES15-03636","HMP2_J15241_M_ST_T0_B0_0120_ZYXQKWY-02_BHLVVGADXX","HMP2_J15241_M_ST_T0_B0_0120_ZYXQKWY-02_GES15-03637","HMP2_J15242_M_ST_T0_B0_0120_ZYXQKWY-03_BHLVVGADXX","HMP2_J15242_M_ST_T0_B0_0120_ZYXQKWY-03_GES15-03638","HMP2_J15243_M_ST_T0_B0_0120_ZVM4N7A-01_HMNVCBGXX_S19","HMP2_J15244_M_ST_T0_B0_0120_ZVM4N7A-02_BHLVVGADXX","HMP2_J15244_M_ST_T0_B0_0120_ZVM4N7A-02_GES15-03639","HMP2_J15245_M_ST_T0_B0_0120_ZVGW5FI-01_BHLVVGADXX","HMP2_J15245_M_ST_T0_B0_0120_ZVGW5FI-01_GES15-03640","HMP2_J15246_M_ST_T0_B0_0120_ZVGW5FI-02_BHLVVGADXX","HMP2_J15246_M_ST_T0_B0_0120_ZVGW5FI-02_GES15-03641","HMP2_J16506_M_ST_T0_B0_0120_ZOZOW1T-61_C93B2ANXX","HMP2_J16506_M_ST_T0_B0_0120_ZOZOW1T-61_HLH73BGXX_S1","HMP2_J16507_M_ST_T0_B0_0120_ZOZOW1T-62_C93B2ANXX","HMP2_J16507_M_ST_T0_B0_0120_ZOZOW1T-62_HLH73BGXX_S2","HMP2_J16508_M_ST_T0_B0_0120_ZOZOW1T-63_C93B2ANXX","HMP2_J16508_M_ST_T0_B0_0120_ZOZOW1T-63_HLH73BGXX_S3","HMP2_J16509_M_ST_T0_B0_0120_ZOZOW1T-64_C93B2ANXX","HMP2_J16509_M_ST_T0_B0_0120_ZOZOW1T-64_HLH73BGXX_S4","HMP2_J16510_M_ST_T0_B0_0120_ZOZOW1T-65_HLH73BGXX_S5","HMP2_J16511_M_ST_T0_B0_0120_ZOZOW1T-66_HLH73BGXX_S6","HMP2_J16512_M_ST_T0_B0_0120_ZOZOW1T-68_HLH73BGXX_S7","HMP2_J16513_M_ST_T0_B0_0120_ZOZOW1T-70_HLH73BGXX_S8","HMP2_J16514_M_ST_T0_B0_0120_ZOZOW1T-71_HLH73BGXX_S9","HMP2_J16515_M_ST_T0_B0_0120_ZOZOW1T-80_HLH73BGXX_S10","HMP2_J16516_M_ST_T0_B0_0120_ZOZOW1T-83_HLH73BGXX_S11","HMP2_J16517_M_ST_T0_B0_0120_ZOZOW1T-84_HLH73BGXX_S12","HMP2_J16518_M_ST_T0_B0_0120_ZOZOW1T-84b_HLH73BGXX_S13","HMP2_J16519_M_ST_T0_B0_0120_ZOZOW1T-1010_HLH73BGXX_S14","HMP2_J16520_M_ST_T0_B0_0120_ZOZOW1T-1011_HLH73BGXX_S15","HMP2_J16521_M_ST_T0_B0_0120_ZOZOW1T-1012_HLH73BGXX_S16","HMP2_J16522_M_ST_T0_B0_0120_ZOZOW1T-1015_HLH73BGXX_S17","HMP2_J16523_M_ST_T0_B0_0120_ZOZOW1T-6021_HLH73BGXX_S18","HMP2_J16524_M_ST_T0_B0_0120_ZOZOW1T-6022_HLH73BGXX_S19","HMP2_J16525_M_ST_T0_B0_0120_ZOZOW1T-6023_HLH73BGXX_S20","HMP2_J16526_M_ST_T0_B0_0120_ZOZOW1T-6023b_HLH73BGXX_S21","HMP2_J16527_M_ST_T0_B0_0120_ZOZOW1T-2001_HLH73BGXX_S22","HMP2_J16528_M_ST_T0_B0_0120_ZOZOW1T-2002_HLH73BGXX_S23","HMP2_J16529_M_ST_T0_B0_0120_ZOZOW1T-46_HLH73BGXX_S24","HMP2_J16530_M_ST_T0_B0_0120_ZWCZHHY-04_HK3LNBGXX_S1","HMP2_J16531_M_ST_T0_B0_0120_ZVGW5FI-03_HK3LNBGXX_S2","HMP2_J28634_M_ST_T0_B0_0120_ZLZNCLZ-2015_C93B2ANXX","HMP2_J35165_M_ST_T0_B0_0120_ZMBH10Z-04_HBB8WADXX","HMP2_J43802_M_ST_T0_B0_0120_ZMGT937-06_C93B2ANXX","HMP2_J43804_M_ST_T0_B0_0120_ZLZNCLZ-06_C93B2ANXX","HMP2_J43805_M_ST_T0_B0_0120_ZLZNCLZ-08_C93B2ANXX","HMP2_J43806_M_ST_T0_B0_0120_ZLZNCLZ-10_C93B2ANXX","HMP2_J43807_M_ST_T0_B0_0120_ZLZNCLZ-1032_C93B2ANXX","HMP2_J43808_M_ST_T0_B0_0120_ZLZNCLZ-1033_C93B2ANXX","HMP2_J43809_M_ST_T0_B0_0120_ZLZNCLZ-1035_C93B2ANXX","HMP2_J43810_M_ST_T0_B0_0120_ZLZNCLZ-1036_C93B2ANXX","HMP2_J43812_M_ST_T0_B0_0120_ZYLJ7R7-01_C93B2ANXX","HMP2_J43813_M_ST_T0_B0_0120_ZYLJ7R7-02_C93B2ANXX","HMP2_J43814_M_ST_T0_B0_0120_ZYLJ7R7-03_C93B2ANXX","HMP2_J43815_M_ST_T0_B0_0120_ZYLJ7R7-06_C93B2ANXX","HMP2_J43816_M_ST_T0_B0_0120_ZYLJ7R7-1014_C93B2ANXX","HMP2_J43817_M_ST_T0_B0_0120_ZYLJ7R7-4012_C93B2ANXX","HMP2_J43818_M_ST_T0_B0_0120_ZYLJ7R7-4013_C93B2ANXX","HMP2_J43819_M_ST_T0_B0_0120_ZYHHR4Z-05_C93B2ANXX","HMP2_J43820_M_ST_T0_B0_0120_ZYHHR4Z-06_C93B2ANXX","HMP2_J43821_M_ST_T0_B0_0120_ZX52KVK-04_C93B2ANXX","HMP2_J43822_M_ST_T0_B0_0120_ZX52KVK-1034_C93B2ANXX","HMP2_J43823_M_ST_T0_B0_0120_ZX52KVK-1021_C93B2ANXX","HMP2_J43824_M_ST_T0_B0_0120_ZX52KVK-1022_C93B2ANXX","HMP2_J43825_M_ST_T0_B0_0120_ZX52KVK-1032_C93B2ANXX","HMP2_J43826_M_ST_T0_B0_0120_ZX52KVK-1033_C93B2ANXX","HMP2_J43827_M_ST_T0_B0_0120_ZVBQY1N-01_C93B2ANXX","HMP2_J43828_M_ST_T0_B0_0120_ZVBQY1N-1014_C93B2ANXX","HMP2_J43829_M_ST_T0_B0_0120_ZVBQY1N-1015_C93B2ANXX","HMP2_J43830_M_ST_T0_B0_0120_ZVBQY1N-1021_C93B2ANXX","HMP2_J43831_M_ST_T0_B0_0120_ZVBQY1N-1022_C93B2ANXX","HMP2_J43832_M_ST_T0_B0_0120_ZVBQY1N-1023_C93B2ANXX","HMP2_J43833_M_ST_T0_B0_0120_ZVBQY1N-1024_C93B2ANXX","HMP2_J43834_M_ST_T0_B0_0120_ZVBQY1N-1025_C93B2ANXX","HMP2_J43835_M_ST_T0_B0_0120_ZVBQY1N-6011_C93B2ANXX","HMP2_J43836_M_ST_T0_B0_0120_ZVBQY1N-6012_C93B2ANXX","HMP2_J43837_M_ST_T0_B0_0120_ZVBQY1N-6013_C93B2ANXX","HMP2_J43838_M_ST_T0_B0_0120_ZVBQY1N-6014_C93B2ANXX","HMP2_J43839_M_ST_T0_B0_0120_ZVBQY1N-6015_C93B2ANXX","HMP2_J43840_M_ST_T0_B0_0120_ZVBQY1N-6016_C93B2ANXX","HMP2_J43841_M_ST_T0_B0_0120_ZTLUDS8-1014_C93B2ANXX","HMP2_J43842_M_ST_T0_B0_0120_ZTLUDS8-1015_C93B2ANXX","HMP2_J43843_M_ST_T0_B0_0120_ZTLUDS8-1013-AL1_C93B2ANXX","HMP2_J43844_M_ST_T0_B0_0120_ZL9BTWF-1022_C93B2ANXX","HMP2_J43845_M_ST_T0_B0_0120_ZL9BTWF-1023-AL2_C93B2ANXX","HMP2_J45659_M_ST_T0_B0_0120_ZMGT937-07_C93B2ANXX"
"k__Bacteria",100,100,100,100,100,100,100,100,100,100,100,100,99.99936,100,100,100,100,99.93956,100,100,99.97635,100,100,100,100,100,99.62243,99.94273,99.91189,100,98.39764,98.38252,98.89665,99.37704,99.55306,99.74002,96.99607,100,100,100,100,100,100,100,100,99.79693,99.91578,99.813,99.96009,98.44131,98.80694,99.36287,99.37121,99.62614,99.85406,99.94243,99.37391,99.42314,99.63717,99.08751,99.38803,99.84255,99.84513,100,99.30004,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.96119,98.9936,99.42327,99.90865,100,100,100,99.81088,99.8505,99.94883,99.69368,99.87898,99.82006,100,100,100,100,100,100,100,99.98275,100,99.52948,100,98.18723,98.6822,100,99.65422,98.99143,99.60069,99.13885,99.89571,100,100,100,100,100,100,100,100,100,100,100,100,99.98835,100,99.4758,99.88144,99.69091,99.44629,99.64958,99.81223,99.67956,98.77476,99.4244,99.94393,99.59667,99.80065,99.47394,99.66414,99.81489,99.93328,99.69327,99.88376,100,100,100,100,100,100,100,100,100,100,99.82265,99.90312,99.00615,99.16375,99.64179,99.79865,99.32437,99.52371,97.67202,93.20039,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.6147,99.6147,100,100,99.94129,99.94129,100,100,100,100,100,100,100,99.62778,99.7272,100,99.92109,99.98288,99.99811,99.51567,99.59791,99.50113,99.72057,99.80791,99.77708,99.76105,99.6795,99.51226,99.44462,99.57535,99.59411,99.54955,93.40996,99.7906,99.47578,99.98843,99.77757,99.67282,99.64201,99.8418,99.03771,100,100,100,100,100,100,100,100,100,100,100,100,99.89686,100,100,100,99.98867,100,100,99.74525,100,100,99.46323,99.65261,98.49121,99.83789,99.45061,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
